country,metric,date,source_file
Afghanistan,economic concern,10-2022,Bulgaria
Afghanistan,economic concern,11-2022,Bulgaria
Afghanistan,economic concern,12-2022,Bulgaria
Afghanistan,economic concern,01-2023,Bulgaria
Afghanistan,economic concern,02-2023,Bulgaria
Afghanistan,economic concern,03-2023,Bulgaria
Afghanistan,economic concern,04-2023,Bulgaria
Afghanistan,economic concern,05-2023,Bulgaria
Afghanistan,economic concern,06-2023,Bulgaria
Afghanistan,economic concern,07-2023,Bulgaria
Afghanistan,economic concern,08-2023,Bulgaria
Africa,crop failure,01-2021,Bulgaria
Africa,crop failure,02-2021,Bulgaria
Africa,crop failure,03-2021,Bulgaria
Africa,crop failure,04-2021,Bulgaria
Africa,crop failure,05-2021,Bulgaria
Africa,crop failure,06-2021,Bulgaria
Africa,crop failure,07-2021,Bulgaria
Africa,crop failure,08-2021,Bulgaria
Africa,crop failure,09-2021,Bulgaria
Africa,crop failure,10-2021,Bulgaria
Africa,crop failure,11-2021,Bulgaria
Africa,crop failure,12-2021,Bulgaria
Africa,crop failure,01-2022,Bulgaria
Africa,crop failure,02-2022,Bulgaria
Africa,crop failure,03-2022,Bulgaria
Africa,crop failure,04-2022,Bulgaria
Africa,crop failure,05-2022,Bulgaria
Africa,crop failure,06-2022,Bulgaria
Africa,crop failure,07-2022,Bulgaria
Africa,crop failure,08-2022,Bulgaria
Africa,crop failure,09-2022,Bulgaria
Africa,crop failure,10-2022,Bulgaria
Africa,crop failure,11-2022,Bulgaria
Africa,crop failure,12-2022,Bulgaria
Africa,crop failure,01-2023,Bulgaria
Ukraine,economic concern,02-2022,Bulgaria
Ukraine,economic concern,03-2022,Bulgaria
Ukraine,economic concern,04-2022,Bulgaria
Ukraine,economic concern,05-2022,Bulgaria
Ukraine,economic concern,06-2022,Bulgaria
Ukraine,economic concern,07-2022,Bulgaria
Ukraine,economic concern,08-2022,Bulgaria
Ukraine,economic concern,09-2022,Bulgaria
Ukraine,economic concern,10-2022,Bulgaria
Ukraine,economic concern,11-2022,Bulgaria
Ukraine,economic concern,12-2022,Bulgaria
Ukraine,crop failure,07-2022,Bulgaria
Ukraine,crop failure,08-2022,Bulgaria
Ukraine,crop failure,09-2022,Bulgaria
Ukraine,economic concern,09-2022,Bulgaria
Zimbabwe,crop failure,04-2024,Bulgaria
Russia,economic concern,09-2025,Bulgaria
Russia,economic concern,08-2025,Bulgaria
Russia,economic concern,07-2025,Bulgaria
Russia,economic concern,06-2025,Bulgaria
Russia,economic concern,05-2025,Bulgaria
Russia,economic concern,04-2025,Bulgaria
Russia,economic concern,03-2025,Bulgaria
Russia,economic concern,02-2025,Bulgaria
Russia,economic concern,01-2025,Bulgaria
Japan,economic concern,09-2025,Bulgaria
Japan,economic concern,10-2025,Bulgaria
Bulgaria,economic concern,03-2025,Bulgaria
Bulgaria,economic concern,04-2025,Bulgaria
Niger,military coup,07-2023,Bulgaria
Niger,economic concern,10-2023,Bulgaria
Slovakia,political assassination,04-2024,Bulgaria
Germany,political assassination,08-2018,Bulgaria
France,political assassination,06-2018,Bulgaria
Palestine,political assassination,03-2018,Bulgaria
Palestine,military coup,05-2018,Bulgaria
France,natural disaster,08-2025,Bulgaria
European Union,economic concern,01-2021,Bulgaria
European Union,economic concern,02-2021,Bulgaria
European Union,economic concern,03-2021,Bulgaria
European Union,economic concern,04-2021,Bulgaria
European Union,economic concern,05-2021,Bulgaria
European Union,economic concern,06-2021,Bulgaria
European Union,economic concern,07-2021,Bulgaria
European Union,economic concern,08-2021,Bulgaria
European Union,economic concern,09-2021,Bulgaria
European Union,economic concern,10-2021,Bulgaria
European Union,economic concern,11-2021,Bulgaria
European Union,economic concern,12-2021,Bulgaria
European Union,economic concern,01-2022,Bulgaria
European Union,economic concern,02-2022,Bulgaria
European Union,economic concern,03-2022,Bulgaria
European Union,economic concern,04-2022,Bulgaria
European Union,economic concern,05-2022,Bulgaria
European Union,economic concern,06-2022,Bulgaria
European Union,economic concern,07-2022,Bulgaria
European Union,economic concern,08-2022,Bulgaria
European Union,economic concern,09-2022,Bulgaria
European Union,economic concern,10-2022,Bulgaria
European Union,economic concern,11-2022,Bulgaria
European Union,economic concern,12-2022,Bulgaria
European Union,economic concern,01-2023,Bulgaria
European Union,economic concern,02-2023,Bulgaria
European Union,economic concern,03-2023,Bulgaria
European Union,economic concern,04-2023,Bulgaria
European Union,economic concern,05-2023,Bulgaria
European Union,economic concern,06-2023,Bulgaria
European Union,economic concern,07-2023,Bulgaria
European Union,economic concern,08-2023,Bulgaria
European Union,economic concern,09-2023,Bulgaria
European Union,economic concern,10-2023,Bulgaria
European Union,economic concern,11-2023,Bulgaria
European Union,economic concern,12-2023,Bulgaria
Bulgaria,natural disaster,09-2022,Bulgaria
Germany,natural disaster,09-2024,Bulgaria
Afghanistan,natural disaster,09-2024,Bulgaria
Oman,natural disaster,09-2024,Bulgaria
Uruguay,natural disaster,09-2023,Bulgaria
Argentina,natural disaster,09-2023,Bulgaria
Libya,natural disaster,09-2023,Bulgaria
Libya,natural disaster,10-2023,Bulgaria
Algeria,natural disaster,08-2022,Bulgaria
Australia,natural disaster,10-2022,Bulgaria
Australia,natural disaster,11-2022,Bulgaria
Bulgaria,natural disaster,08-2022,Bulgaria
Croatia,natural disaster,07-2022,Bulgaria
France,natural disaster,07-2022,Bulgaria
France,natural disaster,08-2022,Bulgaria
Georgia,natural disaster,08-2022,Bulgaria
Germany,natural disaster,09-2023,Bulgaria
Afghanistan,natural disaster,09-2023,Bulgaria
Oman,natural disaster,09-2023,Bulgaria
Uruguay,natural disaster,09-2023,Bulgaria
Argentina,natural disaster,09-2023,Bulgaria
Bulgaria,natural disaster,09-2023,Bulgaria
Bulgaria,crop failure,05-2025,Bulgaria
Bulgaria,crop failure,04-2025,Bulgaria
Germany,natural disaster,06-2024,Bulgaria
Afghanistan,natural disaster,06-2024,Bulgaria
Oman,natural disaster,06-2024,Bulgaria
Uruguay,natural disaster,06-2023,Bulgaria
Argentina,natural disaster,06-2023,Bulgaria
Bulgaria,natural disaster,06-2023,Bulgaria
Pakistan,natural disaster,02-2022,Bulgaria
Syria,ethnic tension,03-2025,Bulgaria
Syria,ethnic tension,04-2025,Bulgaria
India,ethnic tension,06-2023,Bulgaria
India,ethnic tension,05-2020,Bulgaria
India,ethnic tension,06-2020,Bulgaria
India,ethnic tension,07-2020,Bulgaria
India,ethnic tension,08-2020,Bulgaria
India,ethnic tension,09-2020,Bulgaria
India,ethnic tension,10-2020,Bulgaria
India,ethnic tension,11-2020,Bulgaria
India,ethnic tension,12-2020,Bulgaria
Pakistan,contested election,02-2024,Burkina Faso
Nigeria,contested election,02-2023,Burkina Faso
Gabon,military coup,08-2023,Burkina Faso
Sierra Leone,contested election,06-2023,Burkina Faso
Zimbabwe,contested election,08-2023,Burkina Faso
DRC Congo,economic concern,11-2023,Burkina Faso
Liberia,contested election,12-2023,Burkina Faso
Senegal,contested election,03-2024,Burkina Faso
Senegal,contested election,04-2024,Burkina Faso
Mozambique,contested election,10-2025,Burkina Faso
Tunisia,contested election,09-2025,Burkina Faso
Tunisia,contested election,10-2025,Burkina Faso
Mauritania,contested election,07-2025,Burkina Faso
Ghana,contested election,12-2024,Burkina Faso
Chad,contested election,05-2024,Burkina Faso
Chad,military coup,02-2021,Burkina Faso
Zimbabwe,contested election,06-2023,Burkina Faso
Chad,contested election,05-2024,Burkina Faso
Chad,political assassination,02-2022,Burkina Faso
Chad,contested election,05-2024,Burkina Faso
Sudan,natural disaster,01-2024,Burkina Faso
Sudan,natural disaster,02-2024,Burkina Faso
Sudan,natural disaster,03-2024,Burkina Faso
Sudan,natural disaster,06-2023,Burkina Faso
Zambia,crop failure,01-2024,Burkina Faso
Zambia,crop failure,02-2024,Burkina Faso
Zambia,crop failure,03-2024,Burkina Faso
Zambia,crop failure,04-2024,Burkina Faso
Zambia,crop failure,05-2024,Burkina Faso
Zambia,crop failure,06-2024,Burkina Faso
Zambia,crop failure,07-2024,Burkina Faso
Zambia,crop failure,08-2024,Burkina Faso
Zambia,crop failure,09-2024,Burkina Faso
Zambia,crop failure,10-2024,Burkina Faso
Zambia,crop failure,11-2024,Burkina Faso
Zambia,crop failure,12-2024,Burkina Faso
Zambia,crop failure,01-2025,Burkina Faso
Zambia,crop failure,02-2025,Burkina Faso
Zambia,crop failure,03-2025,Burkina Faso
Zambia,crop failure,04-2025,Burkina Faso
Zambia,crop failure,05-2025,Burkina Faso
Zambia,crop failure,06-2025,Burkina Faso
Zambia,crop failure,07-2025,Burkina Faso
Zambia,crop failure,08-2025,Burkina Faso
Zambia,crop failure,09-2025,Burkina Faso
Zambia,crop failure,10-2025,Burkina Faso
Ethiopia,crop failure,02-2022,Burkina Faso
Ethiopia,crop failure,03-2022,Burkina Faso
Ethiopia,crop failure,04-2022,Burkina Faso
Kenya,crop failure,02-2022,Burkina Faso
Kenya,crop failure,03-2022,Burkina Faso
Kenya,crop failure,04-2022,Burkina Faso
Somalia,crop failure,02-2022,Burkina Faso
Somalia,crop failure,03-2022,Burkina Faso
Somalia,crop failure,04-2022,Burkina Faso
Kenya,crop failure,02-2022,Burkina Faso
Kenya,crop failure,03-2022,Burkina Faso
Kenya,crop failure,04-2022,Burkina Faso
Somalia,crop failure,02-2022,Burkina Faso
Somalia,crop failure,03-2022,Burkina Faso
Somalia,crop failure,04-2022,Burkina Faso
Ethiopia,crop failure,02-2022,Burkina Faso
Ethiopia,crop failure,03-2022,Burkina Faso
Ethiopia,crop failure,04-2022,Burkina Faso
Sub-Saharan Africa,economic concern,02-2025,Burkina Faso
Sub-Saharan Africa,economic concern,06-2024,Burkina Faso
Sub-Saharan Africa,economic concern,08-2023,Burkina Faso
Sub-Saharan Africa,economic concern,09-2022,Burkina Faso
Sub-Saharan Africa,economic concern,10-2022,Burkina Faso
United States,economic concern,05-2023,Burkina Faso
United States,economic concern,06-2023,Burkina Faso
United States,economic concern,07-2023,Burkina Faso
United States,economic concern,08-2023,Burkina Faso
United States,economic concern,09-2023,Burkina Faso
United States,economic concern,10-2023,Burkina Faso
United States,economic concern,11-2023,Burkina Faso
United States,economic concern,12-2023,Burkina Faso
United States,economic concern,01-2024,Burkina Faso
United States,economic concern,02-2024,Burkina Faso
Niger,military coup,08-2025,Burkina Faso
Burkina Faso,military coup,01-2022,Burkina Faso
Burkina Faso,military coup,09-2022,Burkina Faso
Burkina Faso,military coup,09-2022,Burkina Faso
Burkina Faso,military coup,04-2023,Burkina Faso
Burkina Faso,political assassination,04-2023,Burkina Faso
Mali,military coup,08-2020,Burkina Faso
Mali,military coup,05-2021,Burkina Faso
Burkina Faso,military coup,01-2022,Burkina Faso
Burkina Faso,military coup,10-2022,Burkina Faso
Niger,military coup,07-2023,Burkina Faso
Burkina Faso,military coup,01-2022,Burkina Faso
Burkina Faso,military coup,09-2022,Burkina Faso
Burkina Faso,military coup,04-2025,Burkina Faso
Burkina Faso,military coup,04-2025,Burkina Faso
Burkina Faso,military coup,01-2023,Burkina Faso
Ivory Coast,contested election,10-2025,Burkina Faso
Chad,military coup,01-2021,Burkina Faso
Burkina Faso,military coup,09-2022,Burkina Faso
Burkina Faso,military coup,01-2022,Burkina Faso
Burkina Faso,political assassination,01-2022,Burkina Faso
Burkina Faso,political assassination,02-2022,Burkina Faso
Burkina Faso,political assassination,09-2024,Burkina Faso
Burkina Faso,military coup,01-2022,Burkina Faso
Burkina Faso,military coup,02-2022,Burkina Faso
Burkina Faso,military coup,09-2024,Burkina Faso
Mali,political assassination,07-2021,Burkina Faso
Democratic Republic of Congo,natural disaster,07-2025,Burkina Faso
Democratic Republic of Congo,natural disaster,08-2025,Burkina Faso
Benin,natural disaster,07-2025,Burkina Faso
Benin,natural disaster,08-2025,Burkina Faso
Burkina Faso,natural disaster,07-2025,Burkina Faso
Burkina Faso,natural disaster,08-2025,Burkina Faso
Cabo Verde,natural disaster,07-2025,Burkina Faso
Cabo Verde,natural disaster,08-2025,Burkina Faso
Cameroon,natural disaster,08-2024,Burkina Faso
Chad,natural disaster,08-2024,Burkina Faso
Ivory Coast,natural disaster,07-2025,Burkina Faso
Gambia,natural disaster,07-2025,Burkina Faso
Ghana,natural disaster,07-2025,Burkina Faso
Guinea,natural disaster,07-2025,Burkina Faso
Liberia,natural disaster,07-2025,Burkina Faso
Mali,natural disaster,07-2025,Burkina Faso
Mauritania,natural disaster,07-2025,Burkina Faso
Niger,natural disaster,07-2025,Burkina Faso
Nigeria,natural disaster,05-2025,Burkina Faso
Nigeria,natural disaster,07-2025,Burkina Faso
Senegal,natural disaster,07-2025,Burkina Faso
Sierra Leone,natural disaster,07-2025,Burkina Faso
Togo,natural disaster,07-2025,Burkina Faso
Democratic Republic of the Congo,natural disaster,04-2025,Burkina Faso
Nigeria,natural disaster,05-2025,Burkina Faso
Chad,natural disaster,08-2024,Burkina Faso
Niger,natural disaster,06-2024,Burkina Faso
Nigeria,natural disaster,08-2024,Burkina Faso
Democratic Republic of the Congo,natural disaster,01-2024,Burkina Faso
Cameroon,natural disaster,08-2024,Burkina Faso
Mali,natural disaster,07-2024,Burkina Faso
Guinea,natural disaster,07-2024,Burkina Faso
Central African Republic,natural disaster,08-2024,Burkina Faso
Liberia,natural disaster,06-2024,Burkina Faso
Senegal,natural disaster,10-2024,Burkina Faso
Sierra Leone,natural disaster,09-2024,Burkina Faso
Burkina Faso,natural disaster,05-2024,Burkina Faso
Bangladesh,natural disaster,06-2024,Burkina Faso
India,natural disaster,05-2024,Burkina Faso
India,natural disaster,06-2024,Burkina Faso
Germany,natural disaster,06-2024,Burkina Faso
United States,natural disaster,01-2024,Burkina Faso
United States,natural disaster,02-2024,Burkina Faso
United States,natural disaster,10-2023,Burkina Faso
Democratic Republic of the Congo,natural disaster,11-2024,Burkina Faso
Democratic Republic of the Congo,natural disaster,11-2024,Burkina Faso
Democratic Republic of the Congo,natural disaster,11-2024,Burkina Faso
Burkina Faso,natural disaster,09-2020,Burkina Faso
China,natural disaster,12-2022,Burkina Faso
Pakistan,natural disaster,07-2022,Burkina Faso
Syria,ethnic tension,03-2025,Burkina Faso
Syria,ethnic tension,04-2025,Burkina Faso
India,ethnic tension,04-2024,Burkina Faso
India,ethnic tension,03-2024,Burkina Faso
India,ethnic tension,02-2024,Burkina Faso
India,ethnic tension,01-2024,Burkina Faso
India,ethnic tension,12-2023,Burkina Faso
India,ethnic tension,11-2023,Burkina Faso
India,ethnic tension,10-2023,Burkina Faso
India,ethnic tension,09-2023,Burkina Faso
India,ethnic tension,08-2023,Burkina Faso
India,ethnic tension,07-2023,Burkina Faso
India,ethnic tension,06-2023,Burkina Faso
India,ethnic tension,05-2023,Burkina Faso
India,ethnic tension,04-2023,Burkina Faso
India,ethnic tension,03-2023,Burkina Faso
India,ethnic tension,02-2023,Burkina Faso
India,ethnic tension,01-2023,Burkina Faso
India,ethnic tension,12-2022,Burkina Faso
India,ethnic tension,11-2022,Burkina Faso
India,ethnic tension,10-2022,Burkina Faso
India,ethnic tension,09-2022,Burkina Faso
India,ethnic tension,08-2022,Burkina Faso
India,ethnic tension,07-2022,Burkina Faso
India,ethnic tension,06-2022,Burkina Faso
India,ethnic tension,05-2022,Burkina Faso
India,ethnic tension,04-2022,Burkina Faso
India,ethnic tension,06-2023,Burkina Faso
India,ethnic tension,05-2023,Burkina Faso
India,ethnic tension,04-2023,Burkina Faso
India,ethnic tension,03-2023,Burkina Faso
India,ethnic tension,02-2023,Burkina Faso
India,ethnic tension,01-2023,Burkina Faso
India,ethnic tension,12-2022,Burkina Faso
India,ethnic tension,11-2022,Burkina Faso
India,ethnic tension,10-2022,Burkina Faso
India,ethnic tension,09-2022,Burkina Faso
India,ethnic tension,08-2022,Burkina Faso
India,ethnic tension,07-2022,Burkina Faso
India,ethnic tension,06-2022,Burkina Faso
India,ethnic tension,05-2022,Burkina Faso
India,ethnic tension,04-2022,Burkina Faso
India,ethnic tension,03-2022,Burkina Faso
India,ethnic tension,02-2022,Burkina Faso
India,ethnic tension,01-2022,Burkina Faso
Burkina Faso,military coup,01-2022,Burkina Faso
Burkina Faso,military coup,02-2022,Burkina Faso
Burkina Faso,military coup,03-2022,Burkina Faso
Burkina Faso,military coup,04-2022,Burkina Faso
Guatemala,contested election,07-2023,Burundi
Brazil,contested election,05-2020,Burundi
Brazil,contested election,04-2024,Burundi
USA,contested election,05-2020,Burundi
USA,contested election,04-2024,Burundi
Honduras,economic concern,02-2024,Burundi
Horn of Africa,natural disaster,02-2023,Burundi
Somalia,natural disaster,02-2023,Burundi
Kenya,natural disaster,02-2023,Burundi
Ethiopia,natural disaster,02-2023,Burundi
Uganda,natural disaster,02-2023,Burundi
Burundi,natural disaster,02-2023,Burundi
Tanzania,natural disaster,02-2023,Burundi
Rwanda,natural disaster,02-2023,Burundi
South Sudan,natural disaster,02-2023,Burundi
Tanzania,economic concern,05-2022,Burundi
Tanzania,economic concern,06-2022,Burundi
Tanzania,economic concern,07-2022,Burundi
Tanzania,economic concern,08-2022,Burundi
Tanzania,economic concern,09-2022,Burundi
Tanzania,economic concern,10-2022,Burundi
Tanzania,economic concern,11-2022,Burundi
Tanzania,economic concern,12-2022,Burundi
Tanzania,economic concern,01-2023,Burundi
Tanzania,economic concern,02-2023,Burundi
Tanzania,economic concern,03-2023,Burundi
Tanzania,economic concern,04-2023,Burundi
South Sudan,economic concern,04-2025,Burundi
